FIPS,Province_State,Country_Region,Date,People_Fully_Vaccinated,People_Partially_Vaccinated
2,Alaska,US,2021-07-09,325210,43063
2,Alaska,US,2021-07-10,325210,43038
2,Alaska,US,2021-07-11,325689,43013
2,Alaska,US,2021-07-12,326095,43069
2,Alaska,US,2021-07-13,326581,43118
2,Alaska,US,2021-07-14,327723,42929
2,Alaska,US,2021-07-15,328269,42827
2,Alaska,US,2021-07-16,328740,42803
2,Alaska,US,2021-07-17,328740,42758
2,Alaska,US,2021-07-18,329319,43266
2,Alaska,US,2021-07-19,329902,43310
2,Alaska,US,2021-07-20,330268,41340
2,Alaska,US,2021-07-21,331185,41471
2,Alaska,US,2021-07-22,331586,41533
2,Alaska,US,2021-07-23,332065,41726
2,Alaska,US,2021-07-24,332065,42009
2,Alaska,US,2021-07-25,332065,42014
2,Alaska,US,2021-07-26,332755,42564
2,Alaska,US,2021-07-27,332997,42714
2,Alaska,US,2021-07-28,333520,42918
2,Alaska,US,2021-07-29,334046,43223
2,Alaska,US,2021-07-30,334436,43476
2,Alaska,US,2021-07-31,334436,43790
2,Alaska,US,2021-08-01,334436,43822
2,Alaska,US,2021-08-02,335179,43844
2,Alaska,US,2021-08-03,335764,44516
2,Alaska,US,2021-08-04,336127,44756
2,Alaska,US,2021-08-05,336513,45143
2,Alaska,US,2021-08-06,336928,45480
2,Alaska,US,2021-08-07,336928,45906
2,Alaska,US,2021-08-08,336928,45955
2,Alaska,US,2021-08-09,337694,45965
2,Alaska,US,2021-08-10,338085,46074
2,Alaska,US,2021-08-11,338614,46388
2,Alaska,US,2021-08-12,339219,46652
2,Alaska,US,2021-08-13,339694,46957
2,Alaska,US,2021-08-14,339694,47225
2,Alaska,US,2021-08-15,339694,47246
2,Alaska,US,2021-08-16,340785,47630
2,Alaska,US,2021-08-17,341153,47728
2,Alaska,US,2021-08-18,341828,47869
2,Alaska,US,2021-08-19,342396,48166
2,Alaska,US,2021-08-20,343000,48401
2,Alaska,US,2021-08-21,343000,48562
2,Alaska,US,2021-08-22,343000,48575
2,Alaska,US,2021-08-23,344123,48584
2,Alaska,US,2021-08-24,344696,48878
2,Alaska,US,2021-08-25,345423,49124
2,Alaska,US,2021-08-26,346022,49388
2,Alaska,US,2021-08-27,348676,49607
2,Alaska,US,2021-08-28,348676,49913
2,Alaska,US,2021-08-29,348676,50019
2,Alaska,US,2021-08-30,350494,50979
2,Alaska,US,2021-08-31,351103,51179
2,Alaska,US,2021-09-01,352184,51506
2,Alaska,US,2021-09-02,353122,51864
2,Alaska,US,2021-09-03,353799,52179
2,Alaska,US,2021-09-04,353799,52464
2,Alaska,US,2021-09-05,353799,52464
2,Alaska,US,2021-09-06,353799,52464
2,Alaska,US,2021-09-07,355499,52185
2,Alaska,US,2021-09-08,356341,52314
2,Alaska,US,2021-09-09,357488,53213
2,Alaska,US,2021-09-10,358404,53896
2,Alaska,US,2021-09-11,358404,54451
2,Alaska,US,2021-09-12,358404,54511
2,Alaska,US,2021-09-13,360413,54821
2,Alaska,US,2021-09-14,360644,55124
2,Alaska,US,2021-09-15,361735,55145
2,Alaska,US,2021-09-16,362844,55348
2,Alaska,US,2021-09-17,364039,55194
2,Alaska,US,2021-09-18,364039,54862
2,Alaska,US,2021-09-19,364039,54401
2,Alaska,US,2021-09-20,366964,53622
2,Alaska,US,2021-09-21,367112,53297
2,Alaska,US,2021-09-22,370298,52259
2,Alaska,US,2021-09-23,371777,51714
2,Alaska,US,2021-09-24,372964,51709
2,Alaska,US,2021-09-25,372964,51623
2,Alaska,US,2021-09-26,372964,51601
2,Alaska,US,2021-09-27,375384,49286
2,Alaska,US,2021-09-28,377101,49233
2,Alaska,US,2021-09-29,382462,49040
2,Alaska,US,2021-09-30,384155,48942
2,Alaska,US,2021-10-01,370883,48847
2,Alaska,US,2021-10-02,371493,48930
2,Alaska,US,2021-10-03,371510,48962
2,Alaska,US,2021-10-04,391547,48917
2,Alaska,US,2021-10-05,372563,48980
2,Alaska,US,2021-10-06,372950,49035
2,Alaska,US,2021-10-07,373417,49013
2,Alaska,US,2021-10-08,373950,49135
2,Alaska,US,2021-10-09,374363,49198
2,Alaska,US,2021-10-10,374363,49198
2,Alaska,US,2021-10-11,374729,49198
2,Alaska,US,2021-10-12,375260,49284
2,Alaska,US,2021-10-13,375260,49284
2,Alaska,US,2021-10-14,375260,49284
2,Alaska,US,2021-10-15,375260,49284
2,Alaska,US,2021-10-16,375260,49284
2,Alaska,US,2021-10-17,375260,49284
2,Alaska,US,2021-10-18,377866,49001
2,Alaska,US,2021-10-19,380362,48451
2,Alaska,US,2021-10-20,380397,48468
2,Alaska,US,2021-10-21,380783,48569
2,Alaska,US,2021-10-22,381595,48863
2,Alaska,US,2021-10-23,382206,48801
2,Alaska,US,2021-10-24,382736,48767
2,Alaska,US,2021-10-25,383032,48803
2,Alaska,US,2021-10-26,383246,48870
2,Alaska,US,2021-10-27,383673,48946
2,Alaska,US,2021-10-28,384105,49198
2,Alaska,US,2021-10-29,384597,49408
2,Alaska,US,2021-10-30,385083,49639
2,Alaska,US,2021-10-31,385131,49695
2,Alaska,US,2021-11-01,385778,49918
2,Alaska,US,2021-11-02,385953,50061
2,Alaska,US,2021-11-03,385982,50109
2,Alaska,US,2021-11-04,386038,50238
2,Alaska,US,2021-11-05,387028,50466
2,Alaska,US,2021-11-06,387463,50637
2,Alaska,US,2021-11-07,387489,50691
2,Alaska,US,2021-11-08,388189,51043
2,Alaska,US,2021-11-09,388302,51141
2,Alaska,US,2021-11-10,388583,51258
2,Alaska,US,2021-11-11,388583,51258
2,Alaska,US,2021-11-12,389255,52689
2,Alaska,US,2021-11-13,389857,54383
2,Alaska,US,2021-11-14,391118,55211
2,Alaska,US,2021-11-15,391340,55998
2,Alaska,US,2021-11-16,391356,56049
2,Alaska,US,2021-11-17,392838,56778
2,Alaska,US,2021-11-18,393233,57561
2,Alaska,US,2021-11-19,393678,58014
2,Alaska,US,2021-11-20,394070,58650
2,Alaska,US,2021-11-21,394148,58688
2,Alaska,US,2021-11-22,394157,58743
2,Alaska,US,2021-11-23,394909,59948
2,Alaska,US,2021-11-24,395164,60416
2,Alaska,US,2021-11-25,395164,60416
2,Alaska,US,2021-11-26,395164,60416
2,Alaska,US,2021-11-27,395164,60416
2,Alaska,US,2021-11-28,395164,60416
2,Alaska,US,2021-11-29,395581,61307
2,Alaska,US,2021-11-30,396688,62724
2,Alaska,US,2021-12-01,397095,63326
2,Alaska,US,2021-12-02,398122,63439
2,Alaska,US,2021-12-03,399052,63565
2,Alaska,US,2021-12-04,400002,63699
2,Alaska,US,2021-12-05,400021,63757
2,Alaska,US,2021-12-06,402294,62946
2,Alaska,US,2021-12-07,402529,62951
2,Alaska,US,2021-12-08,403344,62714
2,Alaska,US,2021-12-09,404199,62571
2,Alaska,US,2021-12-10,404816,62574
2,Alaska,US,2021-12-11,405346,62638
2,Alaska,US,2021-12-12,405352,62678
2,Alaska,US,2021-12-13,406483,62384
2,Alaska,US,2021-12-14,406686,62420
2,Alaska,US,2021-12-15,407250,62303
2,Alaska,US,2021-12-16,407929,62372
2,Alaska,US,2021-12-17,408396,62395
2,Alaska,US,2021-12-18,408713,62495
2,Alaska,US,2021-12-19,408720,62547
2,Alaska,US,2021-12-20,408744,62578
2,Alaska,US,2021-12-21,409450,62841
2,Alaska,US,2021-12-22,409806,62982
2,Alaska,US,2021-12-23,410287,63124
2,Alaska,US,2021-12-24,410287,63124
2,Alaska,US,2021-12-25,410287,63124
2,Alaska,US,2021-12-26,410287,63124
2,Alaska,US,2021-12-27,410362,63274
2,Alaska,US,2021-12-28,411273,63556
2,Alaska,US,2021-12-29,411677,63515
2,Alaska,US,2021-12-30,412110,63578
2,Alaska,US,2021-12-31,412110,63578
2,Alaska,US,2022-01-01,412110,63578
2,Alaska,US,2022-01-02,412110,63578
2,Alaska,US,2022-01-03,412110,63578
2,Alaska,US,2022-01-04,413047,64018
2,Alaska,US,2022-01-05,413413,64054
2,Alaska,US,2022-01-06,413827,64167
2,Alaska,US,2022-01-07,414195,64339
2,Alaska,US,2022-01-08,414557,64447
2,Alaska,US,2022-01-09,414614,64497
2,Alaska,US,2022-01-10,414621,64523
2,Alaska,US,2022-01-11,415335,64645
2,Alaska,US,2022-01-12,415674,64679
2,Alaska,US,2022-01-13,416173,64967
2,Alaska,US,2022-01-14,416321,65012
2,Alaska,US,2022-01-15,416919,65184
2,Alaska,US,2022-01-16,416919,65184
2,Alaska,US,2022-01-17,416919,65184
2,Alaska,US,2022-01-18,417456,65419
2,Alaska,US,2022-01-19,424327,68849
2,Alaska,US,2022-01-20,424625,68851
2,Alaska,US,2022-01-21,425012,68866
2,Alaska,US,2022-01-22,425270,68972
2,Alaska,US,2022-01-23,425292,69009
2,Alaska,US,2022-01-24,425640,69224
2,Alaska,US,2022-01-25,425713,69305
2,Alaska,US,2022-01-26,425905,69358
2,Alaska,US,2022-01-27,426170,69350
2,Alaska,US,2022-01-28,426402,69388
2,Alaska,US,2022-01-29,426749,69422
2,Alaska,US,2022-01-30,426767,69457
2,Alaska,US,2022-01-31,427182,69446
2,Alaska,US,2022-02-01,427300,69423
2,Alaska,US,2022-02-02,427344,69442
2,Alaska,US,2022-02-03,436875,60161
2,Alaska,US,2022-02-04,437138,60136
2,Alaska,US,2022-02-05,437339,60202
2,Alaska,US,2022-02-06,437377,60279
2,Alaska,US,2022-02-07,437742,60288
2,Alaska,US,2022-02-08,437792,60323
60,American Samoa,US,2020-12-10,,
60,American Samoa,US,2020-12-11,,
60,American Samoa,US,2020-12-12,,
60,American Samoa,US,2020-12-13,,
60,American Samoa,US,2020-12-14,,
60,American Samoa,US,2020-12-15,,
60,American Samoa,US,2020-12-16,,
60,American Samoa,US,2020-12-17,,
60,American Samoa,US,2020-12-18,,
60,American Samoa,US,2020-12-19,,
60,American Samoa,US,2020-12-20,,
60,American Samoa,US,2020-12-21,,
60,American Samoa,US,2020-12-22,,
60,American Samoa,US,2020-12-23,,
60,American Samoa,US,2020-12-24,,
60,American Samoa,US,2020-12-25,,
60,American Samoa,US,2020-12-26,,
60,American Samoa,US,2020-12-27,,
60,American Samoa,US,2020-12-28,,
60,American Samoa,US,2020-12-29,,
60,American Samoa,US,2020-12-30,,
60,American Samoa,US,2020-12-31,,
60,American Samoa,US,2021-01-01,,
60,American Samoa,US,2021-01-02,,
60,American Samoa,US,2021-01-03,,
60,American Samoa,US,2021-01-04,,
60,American Samoa,US,2021-01-05,,
60,American Samoa,US,2021-01-06,,
60,American Samoa,US,2021-01-07,,
60,American Samoa,US,2021-01-08,,
60,American Samoa,US,2021-01-09,,
60,American Samoa,US,2021-01-10,,
60,American Samoa,US,2021-01-11,,
60,American Samoa,US,2021-01-12,,
60,American Samoa,US,2021-01-13,,
60,American Samoa,US,2021-01-14,,
60,American Samoa,US,2021-01-15,,
60,American Samoa,US,2021-01-16,,
60,American Samoa,US,2021-01-17,,
60,American Samoa,US,2021-01-18,,
60,American Samoa,US,2021-01-19,,
60,American Samoa,US,2021-01-20,770,3640
60,American Samoa,US,2021-01-21,836,3805
60,American Samoa,US,2021-01-22,929,4687
60,American Samoa,US,2021-01-23,940,4933
60,American Samoa,US,2021-01-24,948,6148
60,American Samoa,US,2021-01-25,948,6148
60,American Samoa,US,2021-01-26,948,6417
60,American Samoa,US,2021-01-27,948,7183
60,American Samoa,US,2021-01-28,950,7183
60,American Samoa,US,2021-01-29,950,7929
60,American Samoa,US,2021-01-30,997,7929
60,American Samoa,US,2021-01-31,997,7929
60,American Samoa,US,2021-02-01,997,8667
60,American Samoa,US,2021-02-02,1046,8667
60,American Samoa,US,2021-02-03,1046,8454
60,American Samoa,US,2021-02-04,1305,8267
60,American Samoa,US,2021-02-05,1494,7523
60,American Samoa,US,2021-02-06,2252,7301
60,American Samoa,US,2021-02-07,2478,7301
60,American Samoa,US,2021-02-08,2478,7301
60,American Samoa,US,2021-02-09,2478,6907
60,American Samoa,US,2021-02-10,2885,6324
60,American Samoa,US,2021-02-11,3494,6137
60,American Samoa,US,2021-02-12,3685,5089
60,American Samoa,US,2021-02-13,4968,4754
60,American Samoa,US,2021-02-14,5308,4754
60,American Samoa,US,2021-02-15,5308,4754
60,American Samoa,US,2021-02-16,5308,4376
60,American Samoa,US,2021-02-17,5860,4278
60,American Samoa,US,2021-02-18,5989,4278
60,American Samoa,US,2021-02-19,5989,4278
60,American Samoa,US,2021-02-20,5989,3938
60,American Samoa,US,2021-02-21,6893,3137
60,American Samoa,US,2021-02-22,7811,3236
60,American Samoa,US,2021-02-23,7859,3236
60,American Samoa,US,2021-02-24,7859,3835
60,American Samoa,US,2021-02-25,8020,3835
60,American Samoa,US,2021-02-26,8020,4314
60,American Samoa,US,2021-02-27,8079,4317
60,American Samoa,US,2021-02-28,8079,4318
60,American Samoa,US,2021-03-01,8079,4318
60,American Samoa,US,2021-03-02,8080,4929
60,American Samoa,US,2021-03-03,8142,4930
60,American Samoa,US,2021-03-04,8142,5259
60,American Samoa,US,2021-03-05,8252,5260
60,American Samoa,US,2021-03-06,8252,5260
60,American Samoa,US,2021-03-07,8252,5261
60,American Samoa,US,2021-03-08,8252,5215
60,American Samoa,US,2021-03-09,8254,5217
60,American Samoa,US,2021-03-10,8254,6379
60,American Samoa,US,2021-03-11,8706,6379
60,American Samoa,US,2021-03-12,8706,6379
60,American Samoa,US,2021-03-13,8706,6369
60,American Samoa,US,2021-03-14,8713,6370
60,American Samoa,US,2021-03-15,8713,6354
60,American Samoa,US,2021-03-16,9023,6354
60,American Samoa,US,2021-03-17,9024,6354
60,American Samoa,US,2021-03-18,9025,6356
60,American Samoa,US,2021-03-19,9025,6357
60,American Samoa,US,2021-03-20,9026,6357
60,American Samoa,US,2021-03-21,9027,6358
60,American Samoa,US,2021-03-22,9028,6720
60,American Samoa,US,2021-03-23,10196,6874
60,American Samoa,US,2021-03-24,10240,6819
60,American Samoa,US,2021-03-25,10552,6819
60,American Samoa,US,2021-03-26,10566,6505
60,American Samoa,US,2021-03-27,11043,6521
60,American Samoa,US,2021-03-28,11046,6523
60,American Samoa,US,2021-03-29,11047,6526
60,American Samoa,US,2021-03-30,11049,6258
60,American Samoa,US,2021-03-31,11460,4450
60,American Samoa,US,2021-04-01,13406,4450
60,American Samoa,US,2021-04-02,13406,4343
60,American Samoa,US,2021-04-03,13754,4342
60,American Samoa,US,2021-04-04,13755,4344
60,American Samoa,US,2021-04-05,13755,4345
60,American Samoa,US,2021-04-06,13755,4345
60,American Samoa,US,2021-04-07,13755,4261
60,American Samoa,US,2021-04-08,14337,4312
60,American Samoa,US,2021-04-09,14338,4158
60,American Samoa,US,2021-04-10,14737,4158
60,American Samoa,US,2021-04-11,14737,4560
60,American Samoa,US,2021-04-12,14846,4560
60,American Samoa,US,2021-04-13,14846,4562
60,American Samoa,US,2021-04-14,14846,4393
60,American Samoa,US,2021-04-15,15239,4394
60,American Samoa,US,2021-04-16,15807,4440
60,American Samoa,US,2021-04-17,15807,4441
60,American Samoa,US,2021-04-18,15809,4439
60,American Samoa,US,2021-04-19,15809,4444
60,American Samoa,US,2021-04-20,15811,4444
60,American Samoa,US,2021-04-21,15849,4492
60,American Samoa,US,2021-04-22,15849,4493
60,American Samoa,US,2021-04-23,16454,4447
60,American Samoa,US,2021-04-24,16455,4447
60,American Samoa,US,2021-04-25,16553,4612
60,American Samoa,US,2021-04-26,16557,4608
60,American Samoa,US,2021-04-27,16650,4634
60,American Samoa,US,2021-04-28,16650,4634
60,American Samoa,US,2021-04-29,16914,4638
60,American Samoa,US,2021-04-30,17141,4590
60,American Samoa,US,2021-05-01,17142,4590
60,American Samoa,US,2021-05-02,17142,4590
60,American Samoa,US,2021-05-03,17142,4590
60,American Samoa,US,2021-05-04,17142,4551
60,American Samoa,US,2021-05-05,17399,4603
60,American Samoa,US,2021-05-06,17399,4603
60,American Samoa,US,2021-05-07,17694,4425
60,American Samoa,US,2021-05-08,17694,4428
60,American Samoa,US,2021-05-09,17695,4427
60,American Samoa,US,2021-05-10,17695,4427
60,American Samoa,US,2021-05-11,17697,4425
60,American Samoa,US,2021-05-12,17698,4424
60,American Samoa,US,2021-05-13,17911,4423
60,American Samoa,US,2021-05-14,17911,4424
60,American Samoa,US,2021-05-15,18182,4316
60,American Samoa,US,2021-05-16,18182,4316
60,American Samoa,US,2021-05-17,18182,4316
60,American Samoa,US,2021-05-18,18182,4316
60,American Samoa,US,2021-05-19,18655,4309
60,American Samoa,US,2021-05-20,18657,4307
60,American Samoa,US,2021-05-21,18900,4260
60,American Samoa,US,2021-05-22,18900,4260
60,American Samoa,US,2021-05-23,18900,4260
60,American Samoa,US,2021-05-24,18902,4259
60,American Samoa,US,2021-05-25,18902,4259
60,American Samoa,US,2021-05-26,18902,4259
60,American Samoa,US,2021-05-27,19250,4169
60,American Samoa,US,2021-05-28,19251,4168
60,American Samoa,US,2021-05-29,19251,4168
60,American Samoa,US,2021-05-30,19251,4168
60,American Samoa,US,2021-05-31,19251,4168
60,American Samoa,US,2021-06-01,19252,4167
60,American Samoa,US,2021-06-02,19400,4406
60,American Samoa,US,2021-06-03,19403,4404
60,American Samoa,US,2021-06-04,19403,4404
60,American Samoa,US,2021-06-05,19590,4392
60,American Samoa,US,2021-06-06,19590,4392
60,American Samoa,US,2021-06-07,19590,4392
60,American Samoa,US,2021-06-08,19590,4392
60,American Samoa,US,2021-06-09,19590,4392
60,American Samoa,US,2021-06-10,19591,4391
60,American Samoa,US,2021-06-11,19757,4403
60,American Samoa,US,2021-06-12,19758,4402
60,American Samoa,US,2021-06-13,19928,4403
60,American Samoa,US,2021-06-14,19928,4403
60,American Samoa,US,2021-06-15,20103,4449
60,American Samoa,US,2021-06-16,20249,4435
60,American Samoa,US,2021-06-17,20249,4435
60,American Samoa,US,2021-06-18,20419,4498
60,American Samoa,US,2021-06-19,20419,4498
60,American Samoa,US,2021-06-20,20419,4498
60,American Samoa,US,2021-06-21,20419,4498
60,American Samoa,US,2021-06-22,20561,4544
60,American Samoa,US,2021-06-23,20561,4544
60,American Samoa,US,2021-06-24,20792,4529
60,American Samoa,US,2021-06-25,20966,4505
60,American Samoa,US,2021-06-26,20990,4517
60,American Samoa,US,2021-06-27,20991,4516
60,American Samoa,US,2021-06-28,20991,4516
60,American Samoa,US,2021-06-29,20991,4516
60,American Samoa,US,2021-06-30,20991,4516
60,American Samoa,US,2021-07-01,21291,4648
60,American Samoa,US,2021-07-02,21448,4611
60,American Samoa,US,2021-07-03,21481,4607
60,American Samoa,US,2021-07-04,21583,4643
60,American Samoa,US,2021-07-05,21583,4643
60,American Samoa,US,2021-07-06,21583,4643
60,American Samoa,US,2021-07-07,21681,4814
60,American Samoa,US,2021-07-08,21714,4815
60,American Samoa,US,2021-07-09,21973,4744
60,American Samoa,US,2021-07-10,21997,4738
60,American Samoa,US,2021-07-11,21997,4738
60,American Samoa,US,2021-07-12,21998,4738
60,American Samoa,US,2021-07-13,22234,4849
60,American Samoa,US,2021-07-14,22388,4891
60,American Samoa,US,2021-07-15,22423,4906
60,American Samoa,US,2021-07-16,22580,4929
60,American Samoa,US,2021-07-17,22580,4929
60,American Samoa,US,2021-07-18,22580,4929
60,American Samoa,US,2021-07-19,22580,4929
60,American Samoa,US,2021-07-20,22643,4943
60,American Samoa,US,2021-07-21,22843,4971
60,American Samoa,US,2021-07-22,22868,4977
60,American Samoa,US,2021-07-23,22870,4977
60,American Samoa,US,2021-07-24,22993,4987
60,American Samoa,US,2021-07-25,22993,4987
60,American Samoa,US,2021-07-26,23405,5091
60,American Samoa,US,2021-07-27,23405,5091
60,American Samoa,US,2021-07-28,23558,5209
60,American Samoa,US,2021-07-29,23559,5208
60,American Samoa,US,2021-07-30,23560,5208
60,American Samoa,US,2021-07-31,23700,5222
60,American Samoa,US,2021-08-01,23700,5222
60,American Samoa,US,2021-08-02,23859,5149
60,American Samoa,US,2021-08-03,23859,5149
60,American Samoa,US,2021-08-04,24042,5126
60,American Samoa,US,2021-08-05,24043,5125
60,American Samoa,US,2021-08-06,24217,5149
60,American Samoa,US,2021-08-07,24217,5149
60,American Samoa,US,2021-08-08,24217,5149
60,American Samoa,US,2021-08-09,24217,5149
60,American Samoa,US,2021-08-10,24310,5143
60,American Samoa,US,2021-08-11,24310,5144
60,American Samoa,US,2021-08-12,24310,5144
60,American Samoa,US,2021-08-13,24646,5084
60,American Samoa,US,2021-08-14,24663,5086
60,American Samoa,US,2021-08-15,24663,5086
60,American Samoa,US,2021-08-16,24663,5086
60,American Samoa,US,2021-08-17,24931,5026
60,American Samoa,US,2021-08-18,24932,5026
60,American Samoa,US,2021-08-19,25091,5059
60,American Samoa,US,2021-08-20,25091,5059
60,American Samoa,US,2021-08-21,25242,5076
60,American Samoa,US,2021-08-22,25242,5076
60,American Samoa,US,2021-08-23,25242,5076
60,American Samoa,US,2021-08-24,25376,5061
60,American Samoa,US,2021-08-25,25537,5008
60,American Samoa,US,2021-08-26,25562,5036
60,American Samoa,US,2021-08-27,25562,5036
60,American Samoa,US,2021-08-28,25574,5026
60,American Samoa,US,2021-08-29,25574,5026
60,American Samoa,US,2021-08-30,25574,5027
60,American Samoa,US,2021-08-31,25574,5028
60,American Samoa,US,2021-09-01,25574,5028
60,American Samoa,US,2021-09-02,25574,5028
60,American Samoa,US,2021-09-03,26038,5416
60,American Samoa,US,2021-09-04,26086,5394
60,American Samoa,US,2021-09-05,26086,5394
60,American Samoa,US,2021-09-06,26086,5394
60,American Samoa,US,2021-09-07,26086,5395
60,American Samoa,US,2021-09-08,26357,5630
60,American Samoa,US,2021-09-09,26359,5631
60,American Samoa,US,2021-09-10,26666,5721
60,American Samoa,US,2021-09-11,26666,5721
60,American Samoa,US,2021-09-12,26666,5721
60,American Samoa,US,2021-09-13,26666,5721
60,American Samoa,US,2021-09-14,26666,5723
60,American Samoa,US,2021-09-15,26666,5723
60,American Samoa,US,2021-09-16,26666,5724
60,American Samoa,US,2021-09-17,26666,5724
60,American Samoa,US,2021-09-18,26805,5805
60,American Samoa,US,2021-09-19,26806,5804
60,American Samoa,US,2021-09-20,26807,5803
60,American Samoa,US,2021-09-21,26941,5979
60,American Samoa,US,2021-09-22,26941,5980
60,American Samoa,US,2021-09-23,27582,5936
60,American Samoa,US,2021-09-24,27581,5934
60,American Samoa,US,2021-09-25,27875,5820
60,American Samoa,US,2021-09-26,27875,5820
60,American Samoa,US,2021-09-27,28253,5845
60,American Samoa,US,2021-09-28,28253,5845
60,American Samoa,US,2021-09-29,28433,5754
60,American Samoa,US,2021-09-30,28433,5754
60,American Samoa,US,2021-10-01,28763,5506
60,American Samoa,US,2021-10-02,28763,5506
60,American Samoa,US,2021-10-03,28763,5506
60,American Samoa,US,2021-10-04,28763,5506
60,American Samoa,US,2021-10-05,28764,5505
60,American Samoa,US,2021-10-06,28764,5505
60,American Samoa,US,2021-10-07,29163,5364
60,American Samoa,US,2021-10-08,29163,5364
60,American Samoa,US,2021-10-09,29405,5214
60,American Samoa,US,2021-10-10,29405,5214
60,American Samoa,US,2021-10-11,29405,5214
60,American Samoa,US,2021-10-12,29405,5215
60,American Samoa,US,2021-10-13,29405,5215
60,American Samoa,US,2021-10-14,29405,5215
60,American Samoa,US,2021-10-15,29405,5215
60,American Samoa,US,2021-10-16,29405,5215
60,American Samoa,US,2021-10-17,29405,5215
60,American Samoa,US,2021-10-18,29791,4935
60,American Samoa,US,2021-10-19,30736,4446
60,American Samoa,US,2021-10-20,30736,4446
60,American Samoa,US,2021-10-21,30797,4405
60,American Samoa,US,2021-10-22,30797,4405
60,American Samoa,US,2021-10-23,30797,4405
60,American Samoa,US,2021-10-24,30797,4405
60,American Samoa,US,2021-10-25,30797,4405
60,American Samoa,US,2021-10-26,30902,4318
60,American Samoa,US,2021-10-27,30902,4318
60,American Samoa,US,2021-10-28,30937,4293
60,American Samoa,US,2021-10-29,30937,4293
60,American Samoa,US,2021-10-30,30977,4261
60,American Samoa,US,2021-10-31,30977,4261
60,American Samoa,US,2021-11-01,30977,4261
60,American Samoa,US,2021-11-02,30977,4262
60,American Samoa,US,2021-11-03,31042,4221
60,American Samoa,US,2021-11-04,31042,4221
60,American Samoa,US,2021-11-05,31094,4193
60,American Samoa,US,2021-11-06,31094,4194
60,American Samoa,US,2021-11-07,31094,4195
60,American Samoa,US,2021-11-08,31094,4196
60,American Samoa,US,2021-11-09,31162,4177
60,American Samoa,US,2021-11-10,31162,4177
60,American Samoa,US,2021-11-11,31162,4177
60,American Samoa,US,2021-11-12,31182,4184
60,American Samoa,US,2021-11-13,31214,4166
60,American Samoa,US,2021-11-14,31214,4166
60,American Samoa,US,2021-11-15,31214,4166
60,American Samoa,US,2021-11-16,31274,4123
